timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger,bino_eye_pupil_diameter_mm,bino_eye_pixels_per_degree_x,bino_eye_pixels_per_degree_y,left_eye_vel_x,left_eye_vel_y,left_eye_vel,right_eye_vel_x,right_eye_vel_y,right_eye_vel,bino_eye_vel_x,bino_eye_vel_y,bino_eye_vel
1354517576562500,1662.43005371,325.983001709,2.45522999763,164.718002319,93.1651000977,-527.093994141,14.1969995499,-3.63927006721,0.244762003422,-0.0634744986892,0.967503011227,54.1018981934,54.1018981934,1,1678.91003418,299.17098999,2.50800991058,224.936004639,93.320602417,-519.429016113,8.29378032684,-4.30289983749,0.143841996789,-0.0750292986631,0.986751973629,54.1018981934,54.1018981934,1,1700.82995605,280.013000488,1,0,2.4816198349,54.1018981934,54.1018981934,-0.0367777496576,-0.321636080742,0.323731929064,0.22179466486,-0.395586431026,0.453521221876,0.147787883878,-0.412170261145,0.437864810228
1354517581552800,1662.43005371,325.983001709,2.45522999763,164.718002319,93.1651000977,-527.093994141,14.1969995499,-3.63927006721,0.244762003422,-0.0634744986892,0.967503011227,54.1018981934,54.1018981934,1,1678.91003418,299.17098999,2.50800991058,224.936004639,93.320602417,-519.429016113,8.29378032684,-4.30289983749,0.143841996789,-0.0750292986631,0.986751973629,54.1018981934,54.1018981934,1,1700.82995605,280.013000488,1,0,2.4816198349,54.1018981934,54.1018981934,-19.9994258881,14.3857975006,24.6359138489,-17.2268791199,-1.26240193844,17.2730712891,-21.1636772156,8.75017166138,22.9012393951
1354517586562600,1651.60998535,333.765991211,2.31093001366,164.645004272,93.2220993042,-527.346984863,13.9966001511,-3.47412991524,0.241420000792,-0.0605979003012,0.968527019024,54.1231994629,54.1231994629,1,1669.58996582,298.488006592,2.59157991409,225.044998169,93.290397644,-519.635009766,8.10779953003,-4.30289983749,0.140637993813,-0.0750292986631,0.987214028835,54.1231994629,54.1231994629,1,1689.38000488,284.747009277,1,0,2.45125484467,54.1231994629,54.1231994629,-19.9915523529,14.3801364899,24.6262149811,-17.2200984955,-1.26190507412,17.2662734985,-21.1553478241,8.74672794342,22.8922252655
1354517591535200,1651.60998535,333.765991211,2.31093001366,164.645004272,93.2220993042,-527.346984863,13.9966001511,-3.47412991524,0.241420000792,-0.0605979003012,0.968527019024,54.1231994629,54.1231994629,1,1669.58996582,298.488006592,2.59157991409,225.044998169,93.290397644,-519.635009766,8.10779953003,-4.30289983749,0.140637993813,-0.0750292986631,0.987214028835,54.1231994629,54.1231994629,1,1689.38000488,284.747009277,1,0,2.45125484467,54.1231994629,54.1231994629,-19.510925293,8.08526992798,21.1198444366,0.88682949543,3.03934168816,3.16608023643,-10.7348766327,6.92677640915,12.7756729126
1354517596489800,1641.05004883,338.141998291,1.94439995289,164.725006104,93.5951004028,-526.92199707,13.8029003143,-3.38472008705,0.238167002797,-0.0590400993824,0.969428002834,54.104801178,54.104801178,1,1670.06994629,300.132995605,2.60355997086,225.100997925,93.4558029175,-519.814025879,8.10779953003,-4.24684000015,0.140649005771,-0.0740535035729,0.987285971642,54.104801178,54.104801178,1,1683.56994629,288.496002197,1,0,2.27397990227,54.104801178,54.104801178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517596489800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517601500900,1631.59997559,347.407989502,3.30708003044,164.837005615,94.8126983643,-525.869995117,13.6380996704,-3.22321009636,0.235415995121,-0.0562260001898,0.970266997814,53.9911994934,53.9911994934,1,1670.32995605,299.584014893,2.54544997215,225.113998413,94.0570983887,-518.937988281,8.10779953003,-4.24684000015,0.140649005771,-0.0740535035729,0.987285971642,53.9911994934,53.9911994934,1,1678.17004395,293.714996338,1,0,2.9262650013,53.9911994934,53.9911994934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517601500900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517606490800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517611480700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517616470600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517621460500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517626450400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517631440300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517636430200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517641545700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517646535600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517651525500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517656515400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517661505300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517666495200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517676444400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517681434300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517686424200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517691414100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517696404000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517701393900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517706383800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517711373700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517716363600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517721353500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517726343400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517731333300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517736323200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517741313100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517746303000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517756179200,1630.65002441,346.645996094,2.3884499073,164.214004517,93.2731018066,-527.065002441,13.6380996704,-3.22321009636,0.235415995121,-0.0562260001898,0.970266997814,54.1305007935,54.1305007935,1,1668.14001465,349.997009277,2.50500011444,224.651992798,93.3420028687,-520.099975586,8.10779953003,-3.28951001167,0.140803992748,-0.057381298393,0.988372981548,54.1305007935,54.1305007935,1,1674.63000488,321.539001465,1,0,2.44672489166,54.1305007935,54.1305007935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1354517761128600,1630.65002441,346.645996094,2.3884499073,164.214004517,93.2731018066,-527.065002441,13.6380996704,-3.22321009636,0.235415995121,-0.0562260001898,0.970266997814,54.1305007935,54.1305007935,1,1668.14001465,349.997009277,2.50500011444,224.651992798,93.3420028687,-520.099975586,8.10779953003,-3.28951001167,0.140803992748,-0.057381298393,0.988372981548,54.1305007935,54.1305007935,1,1674.63000488,321.539001465,1,0,2.44672489166,54.1305007935,54.1305007935,-64.0489959717,362.213500977,367.832702637,-0.923693656921,136.551452637,136.554580688,-52.6690292358,275.384460449,280.375854492
1354517766167100,1595.97998047,542.713989258,2.4703400135,164.208999634,93.0006027222,-527.447998047,13.0087995529,0.441646009684,0.225094005466,0.00770810013637,0.974307000637,54.138999939,54.138999939,1,1667.64001465,423.912994385,2.47551989555,224.458999634,93.1065979004,-519.763000488,8.10779953003,-1.87395000458,0.140961006284,-0.0327006988227,0.989475011826,54.138999939,54.138999939,1,1646.11999512,470.605987549,1,0,2.47292995453,54.138999939,54.138999939,-119.377914429,362.032867432,381.20715332,-0.794350981712,136.323135376,136.325454712,-82.7867965698,276.920501709,289.030487061
1354517771196200,1566.02001953,542.646972656,2.44212007523,164.210006714,93.0232009888,-527.367980957,12.4582996368,0.441646009684,0.215722993016,0.00770810013637,0.976423978806,54.1230010986,54.1230010986,1,1667.70996094,423.800994873,2.4478199482,224.406005859,93.1844024658,-519.528015137,8.10779953003,-1.87395000458,0.140961006284,-0.0327006988227,0.989475011826,54.1230010986,54.1230010986,1,1629.81005859,471.460998535,1,0,2.44497013092,54.1230010986,54.1230010986,-137.501464844,-0.312263458967,137.501815796,-63.8914222717,-0.258640736341,63.8919448853,-109.380386353,6.014087677,109.545600891
1354517776223500,1521.56005859,542.54498291,2.47027993202,164.214996338,93.0270004272,-527.314025879,11.6367998123,0.441646009684,0.201701000333,0.00770810013637,0.979417026043,54.1253013611,54.1253013611,1,1633.06005859,423.773010254,2.45412993431,224.421005249,93.1771011353,-519.630004883,7.438560009,-1.87395000458,0.129393994808,-0.0327006988227,0.99105399847,54.1253013611,54.1253013611,1,1586.92004395,473.860992432,1,0,2.46220493317,54.1253013611,54.1253013611,-134.003921509,-0.127426028252,134.003982544,-63.9256973267,-0.203205063939,63.9260215759,-107.103500366,5.96765470505,107.269622803
1354517781145200,1493.48999023,542.57800293,2.47731995583,164.220993042,93.0053024292,-527.396972656,11.116399765,0.441646009684,0.192797005177,0.00770810013637,0.981208026409,54.1293983459,54.1293983459,1,1633.10998535,423.691009521,2.46844005585,224.406997681,93.1882019043,-519.632995605,7.438560009,-1.87395000458,0.129393994808,-0.0327006988227,0.99105399847,54.1293983459,54.1293983459,1,1571.83996582,474.691009521,1,0,2.47287988663,54.1293983459,54.1293983459,-51.8573455811,0.0610020086169,51.8573799133,0.0922359377146,-0.151490196586,0.177360504866,-27.8593120575,1.5333943367,27.9014797211
1354517786075200,1493.48999023,542.57800293,2.47731995583,164.220993042,93.0053024292,-527.396972656,11.116399765,0.441646009684,0.192797005177,0.00770810013637,0.981208026409,54.1293983459,54.1293983459,1,1633.10998535,423.691009521,2.46844005585,224.406997681,93.1882019043,-519.632995605,7.438560009,-1.87395000458,0.129393994808,-0.0327006988227,0.99105399847,54.1293983459,54.1293983459,1,1571.83996582,474.691009521,1,0,2.47287988663,54.1293983459,54.1293983459,-0.12922051549,-213.615890503,213.615936279,-196.011749268,-23.050359726,197.362426758,-97.8210601807,-121.987327576,156.364532471
1354517791128400,1493.42004395,426.949005127,2.51354002953,164.222000122,93.0273971558,-527.315979004,11.116399765,-1.7497600317,0.192713007331,-0.0305342990905,0.980780005455,54.1248016357,54.1248016357,1,1527.01000977,411.213989258,2.54038000107,224.410003662,93.1911010742,-519.622009277,5.38895988464,-2.127409935,0.0938517004251,-0.037121899426,0.99489402771,54.1248016357,54.1248016357,1,1518.89001465,408.660003662,1,0,2.52695989609,54.1248016357,54.1248016357,-8.33261203766,-213.528701782,213.691223145,-285.894805908,-22.2818336487,286.761779785,-149.986572266,-118.59262085,191.207168579
1354517796128400,1488.97998047,427.006011963,2.4986000061,164.231002808,92.9914016724,-527.41998291,11.0336999893,-1.7497600317,0.191296994686,-0.0305342990905,0.981056988239,54.1309013367,54.1309013367,1,1478.36999512,411.631011963,2.5605700016,224.427993774,93.1681976318,-519.630981445,4.44745016098,-2.127409935,0.0774912983179,-0.037121899426,0.996302008629,54.1309013367,54.1309013367,1,1490.66003418,410.502990723,1,0,2.52958488464,54.1309013367,54.1309013367,-8.12848854065,0.0369271747768,8.12857246399,-89.7823181152,-27.7235145569,93.9651947021,-51.2276344299,-12.1446437836,52.6475334167
1354517801074400,1489.02001953,426.968994141,2.52799010277,164.235992432,93.0140991211,-527.398986816,11.0336999893,-1.7497600317,0.191296994686,-0.0305342990905,0.981056988239,54.1311988831,54.1311988831,1,1478.41003418,396.207000732,2.58815002441,224.416000366,93.179901123,-519.668029785,4.44745016098,-2.42814993858,0.0774751007557,-0.0423666015267,0.996093988419,54.1311988831,54.1311988831,1,1491.16003418,402.085998535,1,0,2.5580701828,54.1311988831,54.1311988831,-0.129216223955,-39.1512184143,39.1514320374,0.203182920814,-28.5436477661,28.5443706512,2.0505464077,-36.8955154419,36.9524536133
1354517806085400,1488.91003418,405.812988281,2.49382996559,164.242004395,93.0427017212,-527.268005371,11.0336999893,-2.15436005592,0.191250994802,-0.0375919006765,0.980821013451,54.1207008362,54.1207008362,1,1478.47998047,396.179992676,2.58909988403,224.427993774,93.1965026855,-519.588989258,4.44745016098,-2.42814993858,0.0774751007557,-0.0423666015267,0.996093988419,54.1207008362,54.1207008362,1,1491.77001953,390.531005859,1,0,2.5414648056,54.1207008362,54.1207008362,-0.203222334385,-39.0904121399,39.0909385681,0.129241287708,-0.0499033778906,0.138541176915,1.12708318233,-21.3504123688,21.3801403046
1354517811097500,1488.91003418,405.812988281,2.49382996559,164.242004395,93.0427017212,-527.268005371,11.0336999893,-2.15436005592,0.191250994802,-0.0375919006765,0.980821013451,54.1207008362,54.1207008362,1,1478.47998047,396.179992676,2.58909988403,224.427993774,93.1965026855,-519.588989258,4.44745016098,-2.42814993858,0.0774751007557,-0.0423666015267,0.996093988419,54.1207008362,54.1207008362,1,1491.77001953,390.531005859,1,0,2.5414648056,54.1207008362,54.1207008362,0.184727072716,-0.391671001911,0.433047652245,-0.0739810541272,0.0702030584216,0.101988554001,0.0739810541272,-0.179257437587,0.19392375648
1354517816066600,1489.01000977,405.601013184,2.51204991341,164.23500061,93.0132980347,-527.357971191,11.0336999893,-2.15436005592,0.191250994802,-0.0375919006765,0.980821013451,54.1231994629,54.1231994629,1,1478.43994141,396.217987061,2.61381006241,224.419998169,93.2155990601,-519.54901123,4.44745016098,-2.42814993858,0.0774751007557,-0.0423666015267,0.996093988419,54.1231994629,54.1231994629,1,1491.81005859,390.433990479,1,0,2.56293010712,54.1231994629,54.1231994629,16.6657180786,-17.8869686127,24.4476947784,30.4120235443,-26.2123851776,40.1494750977,26.3473148346,-25.54545784,36.6981124878
1354517821040600,1497.93005371,396.131988525,2.56971001625,164.225006104,93.0142974854,-527.375,11.2025003433,-2.33521008492,0.194116994739,-0.0407457984984,0.980131983757,54.1225013733,54.1225013733,1,1494.93994141,381.993011475,2.62333011627,224.408996582,93.220703125,-519.518981934,4.77278995514,-2.7089099884,0.0831117033958,-0.0472617000341,0.995419025421,54.1225013733,54.1225013733,1,1506.0300293,376.704986572,1,0,2.59651994705,54.1225013733,54.1225013733,16.3332538605,-17.3218154907,23.8079910278,30.578868866,-26.4640369415,40.4402351379,26.2366867065,-25.3665351868,36.4941749573
1354517826027000,1497.84997559,396.226013184,2.58872008324,164.229995728,93.0076980591,-527.409973145,11.2025003433,-2.33521008492,0.194116994739,-0.0407457984984,0.980131983757,54.1189002991,54.1189002991,1,1494.98999023,381.894989014,2.66187000275,224.406997681,93.2553024292,-519.414001465,4.77278995514,-2.7089099884,0.0831117033958,-0.0472617000341,0.995419025421,54.1189002991,54.1189002991,1,1506.01000977,376.704986572,1,0,2.6252951622,54.1189002991,54.1189002991,10.310549736,-2.74393105507,10.6694231033,2.29145884514,0.295652091503,2.3104531765,6.7812204361,-1.7239511013,6.99692487717
1354517831052100,1503.51000977,394.647003174,2.61161994934,164.229995728,93.0133972168,-527.369018555,11.3067998886,-2.36283993721,0.195896998048,-0.0412276983261,0.979758024216,54.1175003052,54.1175003052,1,1496.18005371,382.153015137,2.6002099514,224.410995483,93.254699707,-519.426025391,4.79935979843,-2.7089099884,0.083573102951,-0.0472617000341,0.995379984379,54.1175003052,54.1175003052,1,1509.69995117,375.772003174,1,0,2.60591506958,54.1175003052,54.1175003052,10.144575119,-2.42809772491,10.4311103821,2.10655450821,0.524777710438,2.17093610764,6.59665775299,-1.41728329659,6.7471909523
1354517836146400,1503.33996582,394.911987305,2.58784008026,164.218994141,93.033203125,-527.328979492,11.3067998886,-2.36283993721,0.195896998048,-0.0412276983261,0.979758024216,54.1213989258,54.1213989258,1,1496.13000488,382.178985596,2.63546991348,224.417007446,93.2258987427,-519.547973633,4.79935979843,-2.7089099884,0.083573102951,-0.0472617000341,0.995379984379,54.1213989258,54.1213989258,1,1509.57995605,375.937988281,1,0,2.61165499687,54.1213989258,54.1213989258,-0.314189851284,0.489610671997,0.581750690937,-0.0924751162529,0.0479855649173,0.104183785617,-0.22171472013,0.306690335274,0.37843939662
1354517840986300,1503.33996582,394.911987305,2.58784008026,164.218994141,93.033203125,-527.328979492,11.3067998886,-2.36283993721,0.195896998048,-0.0412276983261,0.979758024216,54.1213989258,54.1213989258,1,1496.13000488,382.178985596,2.63546991348,224.417007446,93.2258987427,-519.547973633,4.79935979843,-2.7089099884,0.083573102951,-0.0472617000341,0.995379984379,54.1213989258,54.1213989258,1,1509.57995605,375.937988281,1,0,2.61165499687,54.1213989258,54.1213989258,24.8146839142,-34.827255249,42.7633743286,8.92430019379,-17.2574920654,19.4284362793,19.6040477753,-29.6426181793,35.5387611389
1354517846031400,1516.77001953,376.062988281,2.56726002693,164.214004517,92.9897994995,-527.460021973,11.5573997498,-2.71829009056,0.20012499392,-0.0474252998829,0.978622019291,54.1259002686,54.1259002686,1,1500.95996094,372.838989258,2.6329100132,224.421005249,93.2342987061,-519.502990723,4.89460992813,-2.89116001129,0.0852146968246,-0.0504388995469,0.995085000992,54.1259002686,54.1259002686,1,1520.18994141,359.894989014,1,0,2.60008502007,54.1259002686,54.1259002686,39.8331642151,-40.7069244385,56.953792572,8.83131599426,-17.1377658844,19.2793979645,27.7686443329,-33.2798194885,43.3433265686
1354517851005900,1524.90002441,372.878997803,2.61244010925,164.199996948,93.0141983032,-527.40802002,11.7107000351,-2.77940988541,0.202730998397,-0.0484907999635,0.978033006191,54.1194000244,54.1194000244,1,1500.91003418,372.903015137,2.66007995605,224.402999878,93.2528991699,-519.429016113,4.89460992813,-2.89116001129,0.0852146968246,-0.0504388995469,0.995085000992,54.1194000244,54.1194000244,1,1524.60998535,357.924987793,1,0,2.63626003265,54.1194000244,54.1194000244,14.9298696518,-5.72622585297,15.9903306961,37.1217842102,-16.4413871765,40.5998268127,28.566619873,-13.8434152603,31.7441635132
1354517855952200,1524.84997559,372.963989258,2.59846997261,164.195999146,93.06590271,-527.270019531,11.7107000351,-2.77940988541,0.202730998397,-0.0484907999635,0.978033006191,54.1161994934,54.1161994934,1,1521.05004883,363.941009521,2.64385008812,224.410003662,93.2326965332,-519.505004883,5.28665018082,-3.06366991997,0.0920068025589,-0.053445700556,0.994323015213,54.1161994934,54.1161994934,1,1535.65002441,352.403015137,1,0,2.62116003036,54.1161994934,54.1161994934,20.1971530914,-33.4225349426,39.0511322021,64.232170105,-47.390663147,79.822593689,47.8785171509,-47.3074302673,67.3078384399
