timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1354428017341100,1022.84,520.244,2.44071,149.828,87.0154,-529.496,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.4014,54.4014,1,1016.16,544.303,2.35173,209.968,89.1998,-520.644,-3.07402,0.923507,-0.053619,0.0161175,0.998431,54.4014,54.4014,1,1019.5,532.273,1,0
1354428022257500,1023.51,520.362,2.47476,149.941,87.129,-529.251,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.3836,54.3836,1,1015.74,544.551,2.1955,210.062,89.2716,-520.56,-3.09773,0.923507,-0.0540323,0.0161175,0.998409,54.3836,54.3836,1,1019.62,532.457,1,0
1354428027303000,1024.05,520.698,2.4677,150.045,87.136,-529.332,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.3922,54.3922,1,1016.33,544.418,2.34118,210.192,89.3131,-520.675,-3.09773,0.923507,-0.0540323,0.0161175,0.998409,54.3922,54.3922,1,1020.19,532.558,1,0
1354428032287400,1024.58,521.133,2.4993,150.147,87.1891,-529.32,3.64405,0.683511,0.0635533,0.0119292,0.997907,54.386,54.386,1,1012.37,545.203,2.22602,210.303,89.3629,-520.583,-3.18778,0.923507,-0.0556014,0.0161175,0.998323,54.386,54.386,1,1018.48,533.168,1,0
1354428037311200,1025.14,527.112,2.48552,150.235,87.2318,-529.263,3.64405,0.793424,0.0635517,0.0138474,0.997882,54.3852,54.3852,1,1012.87,545.465,2.26406,210.42,89.4044,-520.645,-3.18778,0.923507,-0.0556014,0.0161175,0.998323,54.3852,54.3852,1,1019.01,536.288,1,0
1354428042404400,1024.53,534.072,2.49145,150.353,87.2928,-529.204,3.62389,0.912211,0.0631986,0.0159204,0.997874,54.3751,54.3751,1,1010.63,531.586,2.22741,210.498,89.483,-520.525,-3.24416,0.651003,-0.0565874,0.0113619,0.998333,54.3751,54.3751,1,1017.58,532.829,1,0
1354428047393800,1025.07,533.938,2.48636,150.419,87.3864,-529.029,3.62389,0.912211,0.0631986,0.0159204,0.997874,54.3677,54.3677,1,1011.07,531.715,2.19544,210.601,89.511,-520.577,-3.24416,0.651003,-0.0565874,0.0113619,0.998333,54.3677,54.3677,1,1018.07,532.826,1,0
1354428052422200,1025.52,534.326,2.48993,150.509,87.4356,-529.017,3.62389,0.912211,0.0631986,0.0159204,0.997874,54.3654,54.3654,1,1008.46,531.894,2.2438,210.684,89.55,-520.562,-3.30719,0.651003,-0.0576855,0.0113619,0.99827,54.3654,54.3654,1,1016.99,533.11,1,0
1354428057529500,1025.92,534.564,2.47723,150.565,87.4453,-529.093,3.62389,0.912211,0.0631986,0.0159204,0.997874,54.3697,54.3697,1,1008.79,532.397,2.19941,210.757,89.5901,-520.591,-3.30719,0.651003,-0.0576855,0.0113619,0.99827,54.3697,54.3697,1,1017.36,533.48,1,0
1354428062380700,1026.35,534.553,2.50555,150.64,87.5058,-529.004,3.62389,0.912211,0.0631986,0.0159204,0.997874,54.3681,54.3681,1,1000.94,532.289,2.28084,210.874,89.6085,-520.67,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.3681,54.3681,1,1013.64,533.421,1,0
1354428067460400,1011.45,535.025,2.52775,150.712,87.5415,-529.001,3.33218,0.912211,0.0581174,0.0159204,0.998183,54.3747,54.3747,1,1001.46,532.618,2.22428,210.909,89.5834,-520.814,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.3747,54.3747,1,1006.46,533.821,1,0
1354428072349400,1011.75,535.559,2.49126,150.774,87.5535,-529.058,3.33218,0.912211,0.0581174,0.0159204,0.998183,54.385,54.385,1,1001.74,532.882,2.18228,211.005,89.5769,-520.978,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.385,54.385,1,1006.75,534.22,1,0
