timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1713560559257400,500.422,190.969,3.98879,119.445,94.1221,-567.185,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.207,59.207,1,549.235,233.039,4.06712,184.75,93.1134,-566.355,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.207,59.207,1,511.041,184.503,1,0
1713560564255500,500.422,190.969,3.98879,119.445,94.1221,-567.185,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.207,59.207,1,549.235,233.039,4.06712,184.75,93.1134,-566.355,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.207,59.207,1,511.041,184.503,1,0
1713560569245100,500.409,190.886,3.99269,119.45,94.1445,-567.143,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2069,59.2069,1,549.163,232.878,4.07683,184.751,93.0988,-566.397,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2069,59.2069,1,510.989,184.361,1,0
1713560574241700,500.415,191.03,3.96811,119.474,94.2028,-567.005,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1956,59.1956,1,549.18,232.973,4.06821,184.756,93.1315,-566.319,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.1956,59.1956,1,511.008,184.499,1,0
1713560579236900,500.415,191.03,3.96811,119.474,94.2028,-567.005,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1956,59.1956,1,549.18,232.973,4.06821,184.756,93.1315,-566.319,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.1956,59.1956,1,511.008,184.499,1,0
1713560584212800,500.392,191.035,3.96717,119.467,94.1981,-567.043,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.1947,59.1947,1,549.13,232.856,4.12313,184.747,93.1489,-566.265,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.1947,59.1947,1,510.966,184.433,1,0
1713560589267700,500.269,191.105,3.97241,119.449,94.211,-567.058,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2018,59.2018,1,549.112,232.982,4.10889,184.741,93.1164,-566.395,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2018,59.2018,1,510.897,184.54,1,0
1713560594178800,500.269,191.105,3.97241,119.449,94.211,-567.058,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2018,59.2018,1,549.112,232.982,4.10889,184.741,93.1164,-566.395,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2018,59.2018,1,510.897,184.54,1,0
1713560599178900,500.263,191.185,3.97362,119.432,94.1828,-567.157,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2039,59.2039,1,549.011,232.926,4.12578,184.735,93.1297,-566.337,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2039,59.2039,1,510.841,184.551,1,0
1713560604254500,500.213,191.141,3.97727,119.425,94.1866,-567.11,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2014,59.2014,1,548.934,232.859,4.13107,184.726,93.1185,-566.329,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2014,59.2014,1,510.77,184.485,1,0
1713560609209800,500.213,191.141,3.97727,119.425,94.1866,-567.11,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2014,59.2014,1,548.934,232.859,4.13107,184.726,93.1185,-566.329,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2014,59.2014,1,510.77,184.485,1,0
1713560614196600,500.149,191.12,3.97505,119.416,94.1779,-567.127,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2045,59.2045,1,548.899,232.856,4.07893,184.719,93.1032,-566.371,-8.64826,-5.15701,-0.149759,-0.0898852,0.984628,59.2045,59.2045,1,510.717,184.467,1,0
1713560619247100,500.075,190.989,3.97559,119.4,94.152,-567.143,-3.01964,-6.06073,-0.0523839,-0.105583,0.99303,59.2057,59.2057,1,548.833,229.383,4.11668,184.7,93.0814,-566.368,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2057,59.2057,1,510.542,182.404,1,0
1713560624237600,498.235,190.867,3.99779,119.392,94.1436,-567.117,-3.05088,-6.06073,-0.0529253,-0.105583,0.993001,59.2026,59.2026,1,548.777,229.297,4.06367,184.705,93.0872,-566.327,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2026,59.2026,1,509.532,182.232,1,0
1713560629228800,498.235,190.867,3.99779,119.392,94.1436,-567.117,-3.05088,-6.06073,-0.0529253,-0.105583,0.993001,59.2026,59.2026,1,548.777,229.297,4.06367,184.705,93.0872,-566.327,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2026,59.2026,1,509.532,182.232,1,0
1713560634196800,498.274,190.898,3.99636,119.394,94.1519,-567.06,-3.05088,-6.06073,-0.0529253,-0.105583,0.993001,59.2017,59.2017,1,548.679,229.136,4.08852,184.699,93.0639,-566.362,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2017,59.2017,1,509.497,182.156,1,0
1713560639168300,498.265,186.191,4.00227,119.386,94.1377,-566.995,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.2006,59.2006,1,548.662,229.113,4.10375,184.684,93.0281,-566.389,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2006,59.2006,1,509.351,179.449,1,0
1713560644136500,498.265,186.191,4.00227,119.386,94.1377,-566.995,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.2006,59.2006,1,548.662,229.113,4.10375,184.684,93.0281,-566.389,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2006,59.2006,1,509.351,179.449,1,0
1713560649133600,498.18,186.016,4.00387,119.374,94.1353,-566.964,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.2003,59.2003,1,548.642,229.048,4.08475,184.681,93.0139,-566.41,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2003,59.2003,1,509.288,179.31,1,0
1713560654120300,498.215,185.888,4.00724,119.373,94.1111,-566.923,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.1974,59.1974,1,548.698,228.95,4.072,184.675,92.9892,-566.375,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.1974,59.1974,1,509.33,179.183,1,0
1713560659133900,498.208,185.876,3.97041,119.371,94.0914,-566.962,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.2022,59.2022,1,548.728,229.032,4.10826,184.685,92.9659,-566.427,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2022,59.2022,1,509.345,179.223,1,0
1713560664123900,498.208,185.876,3.97041,119.371,94.0914,-566.962,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.2022,59.2022,1,548.728,229.032,4.10826,184.685,92.9659,-566.427,-8.64826,-5.21699,-0.149745,-0.090928,0.984535,59.2022,59.2022,1,509.345,179.223,1,0
1713560669197500,498.192,185.781,3.97709,119.377,94.0988,-566.916,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.1938,59.1938,1,548.747,227.04,4.09287,184.685,92.9912,-566.303,-8.64826,-5.25141,-0.149737,-0.0915262,0.984481,59.1938,59.1938,1,509.288,178.03,1,0
1713560674144200,498.204,185.647,3.99506,119.391,94.0909,-566.918,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.1951,59.1951,1,548.799,226.939,4.07,184.69,92.9822,-566.325,-8.64826,-5.25141,-0.149737,-0.0915262,0.984481,59.1951,59.1951,1,509.315,177.897,1,0
1713560679099900,498.204,185.647,3.99506,119.391,94.0909,-566.918,-3.05088,-6.14566,-0.0529169,-0.107056,0.992844,59.1951,59.1951,1,548.799,226.939,4.07,184.69,92.9822,-566.325,-8.64826,-5.25141,-0.149737,-0.0915262,0.984481,59.1951,59.1951,1,509.315,177.897,1,0
