timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1705365790821200,964.266,189.694,2.17995,124.65,74.5183,-549.148,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8482,57.8482,1,967.761,193.751,2.05912,191.277,79.6589,-546.637,-1.88666,-4.69188,-0.0328121,-0.0817973,0.996109,57.8482,57.8482,1,966.133,174.109,1,0
1705365795835800,964.266,189.694,2.17995,124.65,74.5183,-549.148,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8482,57.8482,1,967.761,193.751,2.05912,191.277,79.6589,-546.637,-1.88666,-4.69188,-0.0328121,-0.0817973,0.996109,57.8482,57.8482,1,966.133,174.109,1,0
1705365800890600,964.293,190.347,2.17443,124.625,74.5287,-549.272,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8538,57.8538,1,967.667,193.622,2.14375,191.253,79.7015,-546.648,-1.88666,-4.69188,-0.0328121,-0.0817973,0.996109,57.8538,57.8538,1,966.098,174.409,1,0
1705365805795700,964.253,190.852,2.2198,124.587,74.7459,-549.249,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8427,57.8427,1,962.547,194.663,2.06753,191.172,79.9142,-546.549,-1.97539,-4.69188,-0.0343547,-0.0817973,0.996057,57.8427,57.8427,1,963.467,175.298,1,0
1705365810787100,964.199,191.274,2.21287,124.554,74.8359,-549.227,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8364,57.8364,1,961.203,194.76,2.0628,191.104,80.0315,-546.493,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8364,57.8364,1,962.754,175.595,1,0
1705365815868300,964.199,191.274,2.21287,124.554,74.8359,-549.227,5.03569,-4.20424,0.0875401,-0.073312,0.99346,57.8364,57.8364,1,961.203,194.76,2.0628,191.104,80.0315,-546.493,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8364,57.8364,1,962.754,175.595,1,0
1705365820777600,960.745,191.456,2.21431,124.543,74.952,-549.109,4.97369,-4.20424,0.086465,-0.073312,0.993554,57.8333,57.8333,1,961.172,194.95,2.10554,191.088,80.0539,-546.582,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8333,57.8333,1,960.977,175.81,1,0
1705365825778800,960.757,191.381,2.22886,124.525,74.9852,-549.136,4.97369,-4.20424,0.086465,-0.073312,0.993554,57.8309,57.8309,1,961.314,195.114,2.16777,191.099,80.1117,-546.528,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8309,57.8309,1,961.056,175.86,1,0
1705365830859500,956.981,191.182,2.228,124.521,74.9854,-549.127,4.90324,-4.20424,0.0852432,-0.073312,0.993659,57.8335,57.8335,1,961.423,194.851,2.13547,191.11,80.099,-546.59,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8335,57.8335,1,959.187,175.595,1,0
1705365835852000,956.981,191.182,2.228,124.521,74.9854,-549.127,4.90324,-4.20424,0.0852432,-0.073312,0.993659,57.8335,57.8335,1,961.423,194.851,2.13547,191.11,80.099,-546.59,-1.99833,-4.69188,-0.0347534,-0.0817973,0.996043,57.8335,57.8335,1,959.187,175.595,1,0
